iter	Passed	Remaining
4438	155525	2541877
4439	155558	2541807
4440	155591	2541728
4441	155621	2541614
4442	155653	2541540
4443	155686	2541460
4444	155718	2541379
4445	155752	2541327
4446	155790	2541345
4447	155826	2541316
4448	155861	2541282
4449	155894	2541227
4450	155939	2541348
4451	155974	2541305
4452	156004	2541203
4453	156035	2541092
4454	156067	2541009
4455	156101	2540952
4456	156134	2540885
4457	156166	2540806
4458	156199	2540731
4459	156232	2540671
4460	156264	2540590
4461	156297	2540516
4462	156332	2540486
4463	156371	2540519
4464	156413	2540585
4465	156455	2540663
4466	156500	2540794
4467	156544	2540908
4468	156578	2540852
4469	156612	2540807
4470	156647	2540757
4471	156680	2540703
4472	156715	2540665
4473	156751	2540647
4474	156788	2540634
4475	156821	2540576
4476	156855	2540524
4477	156886	2540420
4478	156918	2540338
4479	156957	2540361
4480	156994	2540355
4481	157028	2540311
4482	157060	2540223
4483	157092	2540134
4484	157125	2540072
4485	157161	2540048
4486	157202	2540108
4487	157236	2540069
4488	157270	2540004
4489	157301	2539919
4490	157335	2539860
4491	157368	2539785
4492	157399	2539693
4493	157432	2539617
4494	157464	2539532
4495	157497	2539464
4496	157528	2539379
4497	157561	2539307
4498	157599	2539315
4499	157633	2539262
4500	157665	2539173
4501	157695	2539071
4502	157729	2539012
4503	157762	2538945
4504	157799	2538945
4505	157838	2538976
4506	157876	2538979
4507	157908	2538905
4508	157941	2538835
4509	157973	2538757
4510	158005	2538673
4511	158043	2538677
4512	158074	2538573
4513	158106	2538500
4514	158138	2538416
4515	158172	2538358
4516	158213	2538423
4517	158246	2538346
4518	158282	2538340
4519	158313	2538233
4520	158346	2538160
4521	158382	2538150
4522	158416	2538090
4523	158449	2538035
4524	158488	2538053
4525	158523	2538018
4526	158558	2537985
4527	158601	2538086
4528	158638	2538073
4529	158679	2538136
4530	158720	2538196
4531	158758	2538201
4532	158798	2538248
4533	158836	2538259
4534	158874	2538282
4535	158914	2538324
4536	158947	2538257
4537	158986	2538277
4538	159018	2538200
4539	159050	2538117
4540	159083	2538047
4541	159126	2538136
4542	159157	2538048
4543	159190	2537976
4544	159222	2537892
4545	159254	2537813
4546	159286	2537729
4547	159321	2537687
4548	159361	2537725
4549	159394	2537666
4550	159428	2537612
4551	159460	2537523
4552	159493	2537461
4553	159526	2537388
4554	159557	2537298
4555	159591	2537243
4556	159623	2537161
4557	159655	2537074
4558	159686	2536986
4559	159719	2536909
4560	159753	2536854
4561	159785	2536774
4562	159817	2536695
4563	159851	2536637
4564	159883	2536562
4565	159916	2536491
4566	159950	2536447
4567	159993	2536533
4568	160029	2536509
4569	160062	2536450
4570	160095	2536383
4571	160128	2536309
4572	160160	2536229
4573	160193	2536165
4574	160226	2536091
4575	160259	2536035
4576	160291	2535953
4577	160324	2535883
4578	160355	2535788
4579	160388	2535706
4580	160420	2535638
4581	160453	2535568
4582	160486	2535499
4583	160519	2535431
4584	160557	2535438
4585	160589	2535367
4586	160626	2535348
4587	160664	2535375
4588	160697	2535300
4589	160732	2535263
4590	160764	2535188
4591	160798	2535137
4592	160832	2535081
4593	160870	2535095
4594	160908	2535101
4595	160948	2535150
4596	160989	2535203
4597	161027	2535221
4598	161075	2535391
4599	161109	2535333
4600	161148	2535369
4601	161180	2535289
4602	161212	2535207
4603	161258	2535337
4604	161297	2535360
4605	161335	2535372
4606	161367	2535301
4607	161400	2535223
4608	161432	2535144
4609	161466	2535101
4610	161498	2535016
4611	161532	2534965
4612	161573	2535022
4613	161606	2534950
4614	161639	2534883
4615	161673	2534828
4616	161712	2534865
4617	161744	2534787
4618	161778	2534727
4619	161812	2534674
4620	161845	2534603
4621	161878	2534548
4622	161911	2534474
4623	161945	2534424
4624	161977	2534342
4625	162008	2534252
4626	162042	2534189
4627	162074	2534108
4628	162106	2534035
4629	162140	2533974
4630	162172	2533898
4631	162203	2533804
4632	162235	2533720
4633	162269	2533661
4634	162310	2533723
4635	162342	2533650
4636	162375	2533577
4637	162408	2533515
4638	162441	2533444
4639	162473	2533363
4640	162505	2533283
4641	162538	2533218
4642	162575	2533203
4643	162608	2533135
4644	162644	2533119
4645	162679	2533080
4646	162713	2533028
4647	162746	2532963
4648	162779	2532901
4649	162817	2532916
4650	162850	2532842
4651	162881	2532750
4652	162914	2532678
4653	162944	2532566
4654	162979	2532531
4655	163011	2532461
4656	163044	2532394
4657	163078	2532330
4658	163117	2532357
4659	163154	2532362
4660	163193	2532380
4661	163237	2532499
4662	163276	2532511
4663	163324	2532679
4664	163364	2532731
4665	163398	2532674
4666	163438	2532720
4667	163471	2532649
4668	163503	2532568
4669	163534	2532480
4670	163567	2532405
4671	163602	2532373
4672	163635	2532303
4673	163669	2532254
4674	163702	2532196
4675	163736	2532138
4676	163767	2532046
4677	163800	2531982
4678	163835	2531935
4679	163869	2531884
4680	163901	2531810
4681	163934	2531746
4682	163967	2531676
4683	163999	2531599
4684	164032	2531528
4685	164069	2531528
4686	164102	2531452
4687	164133	2531365
4688	164166	2531293
4689	164198	2531205
4690	164230	2531123
4691	164262	2531054
4692	164294	2530970
4693	164327	2530902
4694	164363	2530879
4695	164400	2530875
4696	164436	2530862
4697	164481	2530972
4698	164518	2530973
4699	164551	2530911
4700	164589	2530916
4701	164624	2530879
4702	164660	2530865
4703	164696	2530843
4704	164733	2530836
4705	164768	2530810
4706	164801	2530736
4707	164832	2530639
4708	164865	2530570
4709	164896	2530476
4710	164927	2530380
4711	164962	2530350
4712	164996	2530293
4713	165028	2530215
4714	165059	2530124
4715	165092	2530051
4716	165122	2529947
4717	165154	2529859
4718	165187	2529792
4719	165220	2529723
4720	165253	2529656
4721	165288	2529630
4722	165325	2529630
4723	165360	2529591
4724	165399	2529613
4725	165441	2529691
4726	165479	2529690
4727	165520	2529755
4728	165560	2529793
4729	165605	2529915
4730	165642	2529909
4731	165678	2529887
4732	165710	2529806
4733	165742	2529726
4734	165773	2529634
4735	165804	2529536
4736	165844	2529571
4737	165875	2529478
4738	165909	2529428
4739	165942	2529363
4740	165975	2529291
4741	166006	2529207
4742	166040	2529146
4743	166077	2529141
4744	166113	2529129
4745	166143	2529020
4746	166177	2528965
4747	166210	2528893
4748	166241	2528795
4749	166280	2528836
4750	166321	2528877
4751	166353	2528799
4752	166382	2528677
4753	166415	2528613
4754	166447	2528527
4755	166481	2528481
4756	166524	2528562
4757	166560	2528544
4758	166594	2528502
4759	166628	2528441
4760	166659	2528353
4761	166693	2528306
4762	166726	2528238
4763	166758	2528154
4764	166797	2528186
4765	166828	2528089
4766	166859	2527994
4767	166892	2527919
4768	166925	2527857
4769	166960	2527817
4770	166993	2527756
4771	167024	2527662
4772	167055	2527569
4773	167089	2527515
4774	167123	2527459
4775	167156	2527409
4776	167189	2527343
4777	167222	2527265
4778	167254	2527185
4779	167286	2527107
4780	167318	2527034
4781	167351	2526967
4782	167386	2526928
4783	167418	2526848
4784	167449	2526754
4785	167479	2526644
4786	167511	2526566
4787	167543	2526482
4788	167575	2526403
4789	167606	2526316
4790	167639	2526238
4791	167674	2526211
4792	167711	2526210
4793	167753	2526277
4794	167795	2526344
4795	167835	2526391
4796	167875	2526421
4797	167912	2526424
4798	167945	2526350
4799	167977	2526272
4800	168008	2526183
4801	168042	2526129
4802	168074	2526056
4803	168107	2525991
4804	168140	2525928
4805	168171	2525829
4806	168203	2525747
4807	168234	2525656
4808	168268	2525607
4809	168300	2525524
4810	168332	2525439
4811	168362	2525336
4812	168395	2525271
4813	168430	2525227
4814	168463	2525161
4815	168507	2525262
4816	168540	2525196
4817	168572	2525126
4818	168605	2525053
4819	168640	2525028
4820	168672	2524950
4821	168704	2524868
4822	168737	2524798
4823	168770	2524737
4824	168804	2524683
4825	168859	2524951
4826	168901	2525014
4827	168935	2524965
4828	168970	2524935
4829	169009	2524953
4830	169039	2524856
4831	169072	2524779
4832	169104	2524702
4833	169137	2524641
4834	169169	2524564
4835	169208	2524584
4836	169245	2524575
4837	169281	2524567
4838	169314	2524493
4839	169347	2524436
4840	169379	2524352
4841	169418	2524382
4842	169449	2524280
4843	169480	2524196
4844	169513	2524127
4845	169546	2524055
4846	169588	2524127
4847	169621	2524063
4848	169653	2523990
4849	169686	2523914
4850	169728	2523987
4851	169760	2523910
4852	169794	2523861
4853	169828	2523804
4854	169860	2523730
4855	169893	2523666
4856	169926	2523602
4857	169966	2523635
4858	170001	2523614
4859	170041	2523639
4860	170079	2523656
4861	170117	2523673
4862	170162	2523787
4863	170195	2523718
4864	170229	2523665
4865	170263	2523610
4866	170296	2523553
4867	170329	2523480
4868	170361	2523412
4869	170395	2523358
4870	170428	2523295
4871	170469	2523349
4872	170503	2523292
4873	170536	2523232
4874	170570	2523179
4875	170601	2523084
4876	170635	2523044
4877	170667	2522964
4878	170699	2522883
4879	170737	2522888
4880	170771	2522836
4881	170803	2522757
4882	170834	2522672
4883	170867	2522611
4884	170900	2522538
4885	170933	2522480
4886	170967	2522426
4887	171000	2522360
4888	171032	2522286
4889	171064	2522211
4890	171103	2522224
4891	171137	2522172
4892	171174	2522167
4893	171206	2522096
4894	171239	2522035
4895	171273	2521982
4896	171309	2521955
4897	171341	2521878
4898	171375	2521829
4899	171408	2521769
4900	171440	2521682
4901	171472	2521613
4902	171510	2521626
4903	171545	2521588
4904	171577	2521510
4905	171609	2521423
4906	171641	2521345
4907	171672	2521249
4908	171705	2521194
4909	171743	2521194
4910	171774	2521101
4911	171804	2521006
4912	171837	2520942
4913	171872	2520898
4914	171904	2520829
4915	171938	2520771
4916	171975	2520765
4917	172008	2520701
4918	172039	2520614
4919	172072	2520546
4920	172105	2520485
4921	172138	2520415
4922	172171	2520352
4923	172207	2520335
4924	172247	2520367
4925	172285	2520381
4926	172331	2520517
4927	172376	2520622
4928	172417	2520681
4929	172455	2520680
4930	172493	2520695
4931	172528	2520654
4932	172561	2520593
4933	172595	2520538
4934	172627	2520463
4935	172660	2520399
4936	172695	2520363
4937	172726	2520281
4938	172759	2520215
4939	172793	2520161
4940	172824	2520074
4941	172862	2520073
4942	172892	2519976
4943	172926	2519928
4944	172957	2519826
4945	172989	2519743
4946	173020	2519655
4947	173059	2519685
4948	173093	2519633
4949	173126	2519568
4950	173158	2519486
4951	173190	2519412
4952	173223	2519348
4953	173257	2519291
4954	173293	2519274
4955	173327	2519229
4956	173364	2519221
4957	173397	2519161
4958	173430	2519094
4959	173462	2519022
4960	173496	2518969
4961	173533	2518957
4962	173566	2518905
4963	173601	2518869
4964	173640	2518892
4965	173672	2518803
4966	173703	2518711
4967	173736	2518660
4968	173769	2518596
4969	173810	2518647
4970	173843	2518576
4971	173875	2518500
4972	173908	2518437
4973	173942	2518383
4974	173974	2518317
4975	174006	2518237
4976	174039	2518174
4977	174070	2518074
4978	174103	2518007
4979	174139	2517987
4980	174177	2517997
4981	174207	2517892
4982	174240	2517830
4983	174273	2517767
4984	174305	2517687
4985	174339	2517638
4986	174373	2517597
4987	174406	2517532
4988	174438	2517451
4989	174473	2517417
4990	174505	2517333
4991	174545	2517383
4992	174585	2517412
4993	174624	2517437
4994	174662	2517454
4995	174703	2517500
4996	174749	2517622
4997	174787	2517625
4998	174819	2517549
4999	174851	2517479
5000	174885	2517421
5001	174919	2517372
5002	174951	2517297
5003	174988	2517295
5004	175021	2517236
5005	175052	2517138
5006	175086	2517084
5007	175118	2517012
5008	175152	2516967
5009	175190	2516970
5010	175223	2516909
5011	175254	2516819
5012	175293	2516836
5013	175325	2516757
5014	175359	2516712
5015	175391	2516638
5016	175423	2516559
5017	175455	2516485
5018	175487	2516405
5019	175520	2516335
5020	175550	2516234
5021	175583	2516177
5022	175614	2516086
5023	175646	2516002
5024	175677	2515906
5025	175707	2515812
5026	175741	2515749
5027	175772	2515658
5028	175803	2515575
5029	175835	2515498
5030	175868	2515437
5031	175901	2515363
5032	175932	2515276
5033	175962	2515167
5034	175995	2515109
5035	176030	2515078
5036	176062	2515003
5037	176095	2514929
5038	176126	2514841
5039	176159	2514784
5040	176192	2514714
5041	176225	2514655
5042	176262	2514656
5043	176299	2514645
5044	176331	2514571
5045	176362	2514470
5046	176393	2514389
5047	176426	2514326
5048	176465	2514340
5049	176503	2514347
5050	176534	2514266
5051	176568	2514208
5052	176600	2514136
5053	176632	2514064
5054	176665	2513991
5055	176696	2513905
5056	176727	2513808
5057	176760	2513748
5058	176802	2513815
5059	176845	2513894
5060	176893	2514046
5061	176934	2514100
5062	176973	2514122
5063	177009	2514100
5064	177043	2514058
5065	177076	2513987
5066	177111	2513949
5067	177147	2513928
5068	177180	2513876
5069	177218	2513882
5070	177250	2513802
5071	177285	2513772
5072	177319	2513722
5073	177360	2513766
5074	177392	2513694
5075	177427	2513658
5076	177459	2513587
5077	177492	2513516
5078	177525	2513464
5079	177556	2513362
5080	177587	2513271
5081	177618	2513185
5082	177649	2513096
5083	177686	2513086
5084	177717	2512999
5085	177750	2512941
5086	177783	2512872
5087	177814	2512787
5088	177847	2512718
5089	177879	2512647
5090	177913	2512598
5091	177947	2512548
5092	177982	2512507
5093	178023	2512557
5094	178055	2512491
5095	178088	2512429
5096	178127	2512445
5097	178168	2512491
5098	178202	2512444
5099	178239	2512447
5100	178273	2512396
5101	178305	2512324
5102	178338	2512261
5103	178371	2512187
5104	178405	2512144
5105	178446	2512197
5106	178479	2512126
5107	178511	2512051
5108	178544	2511997
5109	178578	2511950
5110	178612	2511893
5111	178645	2511837
5112	178682	2511826
5113	178715	2511768
5114	178749	2511712
5115	178783	2511665
5116	178815	2511592
5117	178856	2511641
5118	178890	2511589
5119	178922	2511524
5120	178956	2511474
5121	178990	2511421
5122	179023	2511366
5123	179057	2511314
5124	179093	2511298
5125	179136	2511364
5126	179178	2511434
5127	179218	2511468
5128	179268	2511650
5129	179306	2511651
5130	179338	2511573
5131	179369	2511482
5132	179400	2511399
5133	179435	2511360
5134	179471	2511337
5135	179504	2511279
5136	179542	2511287
5137	179577	2511251
5138	179611	2511202
5139	179643	2511133
5140	179676	2511067
5141	179710	2511017
5142	179741	2510933
5143	179774	2510869
5144	179807	2510804
5145	179839	2510728
5146	179871	2510647
5147	179904	2510589
5148	179941	2510587
5149	179973	2510510
5150	180009	2510481
5151	180043	2510441
5152	180076	2510372
5153	180110	2510331
5154	180145	2510300
5155	180178	2510229
5156	180210	2510157
5157	180243	2510091
5158	180276	2510027
5159	180317	2510086
5160	180352	2510054
5161	180385	2509990
5162	180417	2509917
5163	180449	2509833
5164	180481	2509752
5165	180514	2509703
5166	180551	2509689
5167	180580	2509576
5168	180612	2509491
5169	180646	2509443
5170	180679	2509393
5171	180714	2509355
5172	180747	2509289
5173	180780	2509234
5174	180813	2509168
5175	180845	2509093
5176	180878	2509028
5177	180910	2508956
5178	180941	2508867
5179	180973	2508782
5180	181007	2508735
5181	181040	2508682
5182	181074	2508628
5183	181106	2508551
5184	181138	2508480
5185	181170	2508404
5186	181205	2508363
5187	181240	2508343
5188	181272	2508261
5189	181310	2508267
5190	181341	2508180
5191	181380	2508205
5192	181420	2508236
5193	181461	2508283
5194	181499	2508285
5195	181542	2508374
5196	181585	2508451
5197	181617	2508373
5198	181657	2508408
5199	181691	2508354
5200	181722	2508268
5201	181755	2508211
5202	181789	2508152
5203	181824	2508121
5204	181863	2508150
5205	181895	2508070
5206	181930	2508032
5207	181962	2507953
5208	181994	2507878
5209	182027	2507817
5210	182059	2507743
5211	182089	2507649
5212	182131	2507712
5213	182174	2507778
5214	182209	2507747
5215	182241	2507671
5216	182274	2507614
5217	182306	2507540
5218	182342	2507517
5219	182375	2507454
5220	182406	2507370
5221	182437	2507281
5222	182471	2507221
5223	182503	2507151
5224	182541	2507166
5225	182574	2507104
5226	182606	2507027
5227	182638	2506948
5228	182671	2506879
5229	182704	2506823
5230	182748	2506913
5231	182790	2506969
5232	182823	2506920
5233	182857	2506870
5234	182889	2506791
5235	182920	2506702
5236	182953	2506644
5237	182986	2506579
5238	183019	2506523
5239	183051	2506442
5240	183085	2506393
5241	183117	2506324
5242	183149	2506251
5243	183189	2506276
5244	183222	2506213
5245	183259	2506211
5246	183291	2506141
5247	183325	2506090
5248	183366	2506135
5249	183403	2506127
5250	183441	2506135
5251	183476	2506101
5252	183507	2506017
5253	183547	2506043
5254	183582	2506011
5255	183619	2506014
5256	183660	2506061
5257	183703	2506131
5258	183745	2506197
5259	183785	2506222
5260	183829	2506312
5261	183868	2506328
5262	183901	2506273
5263	183938	2506268
5264	183970	2506191
5265	184002	2506110
5266	184036	2506070
5267	184076	2506109
5268	184114	2506105
5269	184146	2506031
5270	184178	2505958
5271	184219	2506009
5272	184252	2505950
5273	184284	2505867
5274	184316	2505792
5275	184349	2505738
5276	184386	2505721
5277	184419	2505661
5278	184451	2505587
5279	184486	2505562
5280	184519	2505497
5281	184554	2505455
5282	184587	2505394
5283	184620	2505333
5284	184654	2505297
5285	184689	2505254
5286	184725	2505235
5287	184759	2505185
5288	184791	2505117
5289	184824	2505050
